"avg_prop_infected","avg_num_infected"
0.0052,5.2
0.0064,6.4
0.0078,7.8
0.0098,9.8
0.012,12
0.0138,13.8
0.0184,18.4
0.0194,19.4
0.0242,24.2
0.0258,25.8
0.0274,27.4
0.0302,30.2
0.03,30
0.0324,32.4
0.0334,33.4
0.0368,36.8
0.0388,38.8
0.0384,38.4
0.0394,39.4
0.0392,39.2
0.0418,41.8
0.04,40
0.045,45
0.0472,47.2
0.0526,52.6
0.0518,51.8
0.0504,50.4
0.0536,53.6
0.055,55
0.0568,56.8
0.0602,60.2
0.0578,57.8
0.0614,61.4
0.0646,64.6
0.0652,65.2
0.063,63
0.0622,62.2
0.0692,69.2
0.0688,68.8
0.072,72
0.0764,76.4
0.0774,77.4
0.077,77
0.0782,78.2
0.0854,85.4
0.086,86
0.0864,86.4
0.0866,86.6
0.088,88
0.0912,91.2
0.089,89
0.09,90
0.091,91
0.0976,97.6
0.0954,95.4
0.0952,95.2
0.0966,96.6
0.1008,100.8
0.099,99
0.1044,104.4
0.107,107
0.108,108
0.1098,109.8
0.113,113
0.1126,112.6
0.1116,111.6
0.115,115
0.113,113
0.1102,110.2
0.1106,110.6
0.1194,119.4
0.121,121
0.1216,121.6
0.126,126
0.1234,123.4
0.1268,126.8
0.1254,125.4
0.1258,125.8
0.133,133
0.135,135
0.1312,131.2
0.1252,125.2
0.1296,129.6
0.1294,129.4
0.1316,131.6
0.1364,136.4
0.1326,132.6
0.1358,135.8
0.1376,137.6
0.138,138
0.132,132
0.135,135
0.1378,137.8
0.1398,139.8
0.1466,146.6
0.1436,143.6
0.1446,144.6
0.1438,143.8
0.1456,145.6
0.1474,147.4
