"avg_prop_infected","avg_num_infected"
0.0066,6.6
0.0076,7.6
0.01,10
0.0114,11.4
0.011,11
0.0136,13.6
0.0144,14.4
0.0186,18.6
0.0194,19.4
0.0186,18.6
0.021,21
0.0202,20.2
0.0222,22.2
0.0252,25.2
0.0256,25.6
0.0246,24.6
0.0268,26.8
0.0312,31.2
0.032,32
0.0352,35.2
0.0344,34.4
0.0334,33.4
0.0374,37.4
0.0388,38.8
0.0416,41.6
0.043,43
0.0462,46.2
0.0452,45.2
0.0478,47.8
0.0496,49.6
0.0554,55.4
0.0556,55.6
0.0566,56.6
0.0598,59.8
0.062,62
0.0642,64.2
0.0676,67.6
0.0656,65.6
0.0654,65.4
0.0684,68.4
0.073,73
0.0736,73.6
0.0726,72.6
0.0748,74.8
0.0764,76.4
0.0806,80.6
0.0828,82.8
0.0838,83.8
0.0846,84.6
0.087,87
0.0848,84.8
0.0896,89.6
0.0894,89.4
0.0872,87.2
0.0922,92.2
0.0866,86.6
0.0918,91.8
0.0936,93.6
0.0938,93.8
0.1,100
0.1006,100.6
0.0992,99.2
0.0992,99.2
0.1022,102.2
0.1044,104.4
0.1046,104.6
0.1044,104.4
0.1064,106.4
0.1072,107.2
0.108,108
0.109,109
0.1092,109.2
0.1056,105.6
0.1088,108.8
0.1094,109.4
0.1078,107.8
0.1124,112.4
0.1158,115.8
0.1178,117.8
0.1178,117.8
0.118,118
0.1158,115.8
0.119,119
0.1226,122.6
0.1234,123.4
0.1222,122.2
0.1212,121.2
0.1226,122.6
0.1246,124.6
0.1304,130.4
0.1306,130.6
0.1282,128.2
0.1328,132.8
0.1308,130.8
0.1346,134.6
0.1366,136.6
0.1316,131.6
0.138,138
0.142,142
0.1368,136.8
