"avg_prop_infected","avg_num_infected"
0.0058,5.8
0.0076,7.6
0.0102,10.2
0.0142,14.2
0.0162,16.2
0.016,16
0.0176,17.6
0.019,19
0.0184,18.4
0.0214,21.4
0.0232,23.2
0.024,24
0.026,26
0.0274,27.4
0.0312,31.2
0.0346,34.6
0.0368,36.8
0.0386,38.6
0.0386,38.6
0.0404,40.4
0.0396,39.6
0.0408,40.8
0.0434,43.4
0.0434,43.4
0.0462,46.2
0.0462,46.2
0.046,46
0.0484,48.4
0.0538,53.8
0.0532,53.2
0.0546,54.6
0.0582,58.2
0.0612,61.2
0.0622,62.2
0.0644,64.4
0.0654,65.4
0.0652,65.2
0.067,67
0.0712,71.2
0.0708,70.8
0.0714,71.4
0.0764,76.4
0.0806,80.6
0.0786,78.6
0.0808,80.8
0.0838,83.8
0.0844,84.4
0.089,89
0.0912,91.2
0.0924,92.4
0.0884,88.4
0.0942,94.2
0.0964,96.4
0.0966,96.6
0.1038,103.8
0.1046,104.6
0.1048,104.8
0.105,105
0.1068,106.8
0.11,110
0.1094,109.4
0.1116,111.6
0.1122,112.2
0.1148,114.8
0.114,114
0.1192,119.2
0.119,119
0.1166,116.6
0.1188,118.8
0.1236,123.6
0.1178,117.8
0.1236,123.6
0.1264,126.4
0.1254,125.4
0.1264,126.4
0.1286,128.6
0.1294,129.4
0.1302,130.2
0.1332,133.2
0.1334,133.4
0.1304,130.4
0.1314,131.4
0.1352,135.2
0.1326,132.6
0.1368,136.8
0.1402,140.2
0.14,140
0.1406,140.6
0.144,144
0.1468,146.8
0.1442,144.2
0.1456,145.6
0.1462,146.2
0.1492,149.2
0.1518,151.8
0.1492,149.2
0.1526,152.6
0.1534,153.4
0.1566,156.6
0.1558,155.8
