"avg_prop_infected","avg_num_infected"
0.4348,434.8
0.5038,503.8
0.5382,538.2
0.5564,556.4
0.5738,573.8
0.5806,580.6
0.584,584
0.5862,586.2
0.5898,589.8
0.5822,582.2
0.5876,587.6
0.5914,591.4
0.5958,595.8
0.5938,593.8
0.598,598
0.5962,596.2
0.601,601
0.5898,589.8
0.5958,595.8
0.598,598
0.5902,590.2
0.5858,585.8
0.595,595
0.586,586
0.5886,588.6
0.5994,599.4
0.5882,588.2
0.583,583
0.5798,579.8
0.5874,587.4
0.5898,589.8
0.5956,595.6
0.5952,595.2
0.5866,586.6
0.5874,587.4
0.589,589
0.595,595
0.5968,596.8
0.597,597
0.5956,595.6
0.5964,596.4
0.5872,587.2
0.598,598
0.5972,597.2
0.5908,590.8
0.5892,589.2
0.5934,593.4
0.5776,577.6
0.5726,572.6
0.5846,584.6
0.5856,585.6
0.5918,591.8
0.5972,597.2
0.5944,594.4
0.5962,596.2
0.5904,590.4
0.5908,590.8
0.5916,591.6
0.5876,587.6
0.593,593
0.5962,596.2
0.5978,597.8
0.5994,599.4
0.6002,600.2
0.5954,595.4
0.59,590
0.591,591
0.5862,586.2
0.586,586
0.5858,585.8
0.578,578
0.5842,584.2
0.6002,600.2
0.5974,597.4
0.5952,595.2
0.594,594
0.591,591
0.5982,598.2
0.5904,590.4
0.5962,596.2
0.603,603
0.587,587
0.5826,582.6
0.5964,596.4
0.586,586
0.59,590
0.58,580
0.5958,595.8
0.5918,591.8
0.5884,588.4
0.6,600
0.5936,593.6
0.5944,594.4
0.5932,593.2
0.5952,595.2
0.608,608
0.5974,597.4
0.5958,595.8
0.5924,592.4
0.5962,596.2
