"avg_prop_infected","avg_num_infected"
0.0054,5.4
0.0064,6.4
0.0092,9.2
0.0134,13.4
0.014,14
0.0192,19.2
0.0192,19.2
0.0216,21.6
0.022,22
0.023,23
0.027,27
0.0262,26.2
0.032,32
0.0318,31.8
0.0334,33.4
0.0372,37.2
0.0396,39.6
0.0396,39.6
0.0388,38.8
0.0416,41.6
0.0444,44.4
0.0472,47.2
0.0496,49.6
0.0536,53.6
0.0524,52.4
0.0518,51.8
0.0522,52.2
0.0556,55.6
0.056,56
0.0606,60.6
0.059,59
0.0632,63.2
0.0672,67.2
0.0708,70.8
0.067,67
0.073,73
0.0788,78.8
0.0746,74.6
0.074,74
0.0736,73.6
0.073,73
0.0754,75.4
0.0808,80.8
0.0816,81.6
0.0826,82.6
0.0806,80.6
0.0842,84.2
0.0898,89.8
0.0932,93.2
0.0948,94.8
0.0978,97.8
0.096,96
0.096,96
0.099,99
0.1014,101.4
0.1032,103.2
0.1074,107.4
0.1066,106.6
0.109,109
0.107,107
0.1062,106.2
0.1066,106.6
0.1186,118.6
0.1194,119.4
0.117,117
0.1152,115.2
0.121,121
0.1192,119.2
0.1204,120.4
0.122,122
0.1244,124.4
0.1238,123.8
0.1214,121.4
0.1266,126.6
0.128,128
0.1284,128.4
0.1284,128.4
0.1332,133.2
0.1344,134.4
0.1356,135.6
0.1328,132.8
0.1358,135.8
0.1422,142.2
0.1436,143.6
0.14,140
0.1406,140.6
0.1442,144.2
0.1466,146.6
0.1456,145.6
0.1472,147.2
0.1534,153.4
0.1506,150.6
0.149,149
0.151,151
0.1526,152.6
0.1552,155.2
0.1504,150.4
0.1532,153.2
0.1508,150.8
0.1474,147.4
