"avg_prop_infected","avg_num_infected"
0.0032,3.2
0.0044,4.4
0.0056,5.6
0.0068,6.8
0.009,9
0.0088,8.8
0.0096,9.6
0.0118,11.8
0.0132,13.2
0.0162,16.2
0.0158,15.8
0.02,20
0.0188,18.8
0.0202,20.2
0.0216,21.6
0.0234,23.4
0.022,22
0.0242,24.2
0.028,28
0.0314,31.4
0.0322,32.2
0.0316,31.6
0.0334,33.4
0.0364,36.4
0.039,39
0.0398,39.8
0.039,39
0.0374,37.4
0.04,40
0.0408,40.8
0.0448,44.8
0.0464,46.4
0.0434,43.4
0.0422,42.2
0.0474,47.4
0.0476,47.6
0.049,49
0.05,50
0.0514,51.4
0.0492,49.2
0.0502,50.2
0.0528,52.8
0.0538,53.8
0.0504,50.4
0.0544,54.4
0.0574,57.4
0.0602,60.2
0.064,64
0.0622,62.2
0.0658,65.8
0.063,63
0.0662,66.2
0.064,64
0.067,67
0.0684,68.4
0.071,71
0.0724,72.4
0.0718,71.8
0.0736,73.6
0.075,75
0.0738,73.8
0.0726,72.6
0.0764,76.4
0.0786,78.6
0.0792,79.2
0.0844,84.4
0.0812,81.2
0.0812,81.2
0.0844,84.4
0.0896,89.6
0.09,90
0.0884,88.4
0.092,92
0.0918,91.8
0.0916,91.6
0.0938,93.8
0.093,93
0.0928,92.8
0.0956,95.6
0.0938,93.8
0.0966,96.6
0.0976,97.6
0.0946,94.6
0.096,96
0.098,98
0.0996,99.6
0.1032,103.2
0.1008,100.8
0.1018,101.8
0.1012,101.2
0.1076,107.6
0.1088,108.8
0.1114,111.4
0.1148,114.8
0.1094,109.4
0.108,108
0.1108,110.8
0.1128,112.8
0.113,113
0.1118,111.8
