"avg_prop_infected","avg_num_infected"
0.0064,6.4
0.0068,6.8
0.0092,9.2
0.012,12
0.0134,13.4
0.0148,14.8
0.0162,16.2
0.0182,18.2
0.0194,19.4
0.0212,21.2
0.0244,24.4
0.0236,23.6
0.0258,25.8
0.0276,27.6
0.0266,26.6
0.0272,27.2
0.0282,28.2
0.0318,31.8
0.0306,30.6
0.0314,31.4
0.0342,34.2
0.0366,36.6
0.0364,36.4
0.0392,39.2
0.0422,42.2
0.0396,39.6
0.039,39
0.0428,42.8
0.0436,43.6
0.0442,44.2
0.044,44
0.0466,46.6
0.0506,50.6
0.0502,50.2
0.0534,53.4
0.0514,51.4
0.0566,56.6
0.0574,57.4
0.0562,56.2
0.0576,57.6
0.0564,56.4
0.063,63
0.0654,65.4
0.0676,67.6
0.0658,65.8
0.0674,67.4
0.0694,69.4
0.0754,75.4
0.0748,74.8
0.0766,76.6
0.0768,76.8
0.0776,77.6
0.081,81
0.0806,80.6
0.0834,83.4
0.0856,85.6
0.0924,92.4
0.0946,94.6
0.093,93
0.0974,97.4
0.1,100
0.1012,101.2
0.1008,100.8
0.0982,98.2
0.1064,106.4
0.1062,106.2
0.1054,105.4
0.105,105
0.1066,106.6
0.1094,109.4
0.1086,108.6
0.11,110
0.108,108
0.1108,110.8
0.1128,112.8
0.1118,111.8
0.1118,111.8
0.119,119
0.123,123
0.1208,120.8
0.1242,124.2
0.1228,122.8
0.1192,119.2
0.1188,118.8
0.123,123
0.1204,120.4
0.1214,121.4
0.1282,128.2
0.1268,126.8
0.1214,121.4
0.1242,124.2
0.1248,124.8
0.1324,132.4
0.1314,131.4
0.1306,130.6
0.13,130
0.132,132
0.1356,135.6
0.134,134
0.1362,136.2
