"avg_prop_infected","avg_num_infected"
0.4394,439.4
0.5178,517.8
0.566,566
0.581,581
0.594,594
0.5898,589.8
0.5898,589.8
0.594,594
0.592,592
0.5896,589.6
0.597,597
0.5954,595.4
0.5966,596.6
0.5876,587.6
0.594,594
0.588,588
0.5864,586.4
0.5902,590.2
0.5914,591.4
0.5924,592.4
0.6018,601.8
0.5854,585.4
0.5912,591.2
0.5912,591.2
0.5882,588.2
0.592,592
0.5888,588.8
0.5948,594.8
0.6016,601.6
0.592,592
0.5984,598.4
0.5922,592.2
0.5908,590.8
0.5896,589.6
0.5926,592.6
0.5946,594.6
0.592,592
0.6022,602.2
0.5866,586.6
0.5874,587.4
0.5826,582.6
0.5948,594.8
0.587,587
0.591,591
0.5896,589.6
0.5868,586.8
0.5886,588.6
0.5888,588.8
0.5934,593.4
0.5898,589.8
0.5966,596.6
0.5972,597.2
0.5934,593.4
0.6044,604.4
0.5898,589.8
0.5896,589.6
0.5792,579.2
0.58,580
0.5848,584.8
0.5874,587.4
0.5814,581.4
0.5924,592.4
0.5964,596.4
0.5944,594.4
0.5858,585.8
0.5932,593.2
0.5898,589.8
0.5942,594.2
0.591,591
0.5874,587.4
0.5804,580.4
0.5884,588.4
0.589,589
0.5926,592.6
0.5878,587.8
0.5928,592.8
0.595,595
0.5918,591.8
0.5898,589.8
0.5852,585.2
0.5892,589.2
0.5748,574.8
0.5862,586.2
0.59,590
0.584,584
0.5954,595.4
0.5874,587.4
0.5908,590.8
0.5956,595.6
0.5828,582.8
0.5978,597.8
0.5946,594.6
0.5908,590.8
0.5898,589.8
0.5958,595.8
0.5928,592.8
0.597,597
0.5944,594.4
0.591,591
0.5892,589.2
