"avg_prop_infected","avg_num_infected"
0.4322,432.2
0.5104,510.4
0.546,546
0.5704,570.4
0.5772,577.2
0.5908,590.8
0.5954,595.4
0.6026,602.6
0.5998,599.8
0.5982,598.2
0.5954,595.4
0.601,601
0.586,586
0.5812,581.2
0.5834,583.4
0.5932,593.2
0.6016,601.6
0.5982,598.2
0.589,589
0.5928,592.8
0.5862,586.2
0.5884,588.4
0.5896,589.6
0.5872,587.2
0.5982,598.2
0.5962,596.2
0.5908,590.8
0.5906,590.6
0.591,591
0.5822,582.2
0.5966,596.6
0.5838,583.8
0.5888,588.8
0.5942,594.2
0.594,594
0.5842,584.2
0.5788,578.8
0.5848,584.8
0.5976,597.6
0.5988,598.8
0.595,595
0.592,592
0.5918,591.8
0.5878,587.8
0.5906,590.6
0.5872,587.2
0.5918,591.8
0.5922,592.2
0.5956,595.6
0.5954,595.4
0.5884,588.4
0.5946,594.6
0.59,590
0.5902,590.2
0.591,591
0.5926,592.6
0.592,592
0.5956,595.6
0.5928,592.8
0.5892,589.2
0.5936,593.6
0.589,589
0.5976,597.6
0.5952,595.2
0.5912,591.2
0.6048,604.8
0.597,597
0.594,594
0.5892,589.2
0.588,588
0.5814,581.4
0.5914,591.4
0.5894,589.4
0.5998,599.8
0.5916,591.6
0.5872,587.2
0.59,590
0.5944,594.4
0.593,593
0.5886,588.6
0.5862,586.2
0.5976,597.6
0.5944,594.4
0.5924,592.4
0.5888,588.8
0.5918,591.8
0.5856,585.6
0.5868,586.8
0.594,594
0.5898,589.8
0.5906,590.6
0.5858,585.8
0.5886,588.6
0.5896,589.6
0.5916,591.6
0.5928,592.8
0.576,576
0.5916,591.6
0.5864,586.4
0.5954,595.4
