"avg_prop_infected","avg_num_infected"
0.0062,6.2
0.0096,9.6
0.0094,9.4
0.0116,11.6
0.0128,12.8
0.0156,15.6
0.0168,16.8
0.0192,19.2
0.0226,22.6
0.0242,24.2
0.0276,27.6
0.0294,29.4
0.0296,29.6
0.0312,31.2
0.0366,36.6
0.0374,37.4
0.0398,39.8
0.0406,40.6
0.0392,39.2
0.0398,39.8
0.0392,39.2
0.043,43
0.0432,43.2
0.0466,46.6
0.0456,45.6
0.0462,46.2
0.0492,49.2
0.0484,48.4
0.049,49
0.0534,53.4
0.0534,53.4
0.0578,57.8
0.0548,54.8
0.0572,57.2
0.0574,57.4
0.0622,62.2
0.0646,64.6
0.067,67
0.0698,69.8
0.0684,68.4
0.0668,66.8
0.0726,72.6
0.08,80
0.0826,82.6
0.0786,78.6
0.0814,81.4
0.0862,86.2
0.088,88
0.0922,92.2
0.0936,93.6
0.0936,93.6
0.0958,95.8
0.0972,97.2
0.097,97
0.0988,98.8
0.1024,102.4
0.0978,97.8
0.1008,100.8
0.1044,104.4
0.1066,106.6
0.1134,113.4
0.1134,113.4
0.115,115
0.1144,114.4
0.115,115
0.1166,116.6
0.1186,118.6
0.1192,119.2
0.117,117
0.1186,118.6
0.1214,121.4
0.1236,123.6
0.1284,128.4
0.1298,129.8
0.1298,129.8
0.127,127
0.1264,126.4
0.1314,131.4
0.1312,131.2
0.134,134
0.1356,135.6
0.1376,137.6
0.1364,136.4
0.1338,133.8
0.1316,131.6
0.1414,141.4
0.144,144
0.1466,146.6
0.1456,145.6
0.1488,148.8
0.1484,148.4
0.15,150
0.1502,150.2
0.1462,146.2
0.1464,146.4
0.1478,147.8
0.1458,145.8
0.1466,146.6
0.1552,155.2
0.1532,153.2
