"avg_prop_infected","avg_num_infected"
0.3332,333.2
0.454,454
0.523,523
0.5458,545.8
0.5686,568.6
0.586,586
0.5832,583.2
0.5922,592.2
0.5834,583.4
0.591,591
0.587,587
0.594,594
0.5972,597.2
0.586,586
0.5932,593.2
0.5912,591.2
0.592,592
0.5912,591.2
0.5858,585.8
0.5994,599.4
0.5964,596.4
0.5978,597.8
0.5974,597.4
0.5962,596.2
0.5966,596.6
0.5866,586.6
0.5876,587.6
0.5886,588.6
0.5862,586.2
0.5984,598.4
0.596,596
0.5954,595.4
0.5922,592.2
0.593,593
0.5926,592.6
0.5942,594.2
0.6012,601.2
0.592,592
0.5896,589.6
0.5896,589.6
0.5914,591.4
0.5802,580.2
0.5856,585.6
0.5884,588.4
0.5802,580.2
0.5856,585.6
0.5888,588.8
0.583,583
0.5866,586.6
0.5888,588.8
0.5982,598.2
0.5866,586.6
0.5874,587.4
0.5894,589.4
0.5794,579.4
0.5924,592.4
0.5842,584.2
0.5858,585.8
0.594,594
0.5906,590.6
0.5848,584.8
0.589,589
0.5858,585.8
0.5866,586.6
0.59,590
0.5912,591.2
0.5898,589.8
0.5998,599.8
0.5908,590.8
0.5866,586.6
0.584,584
0.5898,589.8
0.5936,593.6
0.591,591
0.5944,594.4
0.59,590
0.5864,586.4
0.5944,594.4
0.5896,589.6
0.5856,585.6
0.6006,600.6
0.5892,589.2
0.5892,589.2
0.5902,590.2
0.5878,587.8
0.596,596
0.5916,591.6
0.5872,587.2
0.5908,590.8
0.5908,590.8
0.59,590
0.6006,600.6
0.5966,596.6
0.6,600
0.585,585
0.5838,583.8
0.589,589
0.5914,591.4
0.592,592
0.5912,591.2
