"avg_prop_infected","avg_num_infected"
0.54845478824876,2875
0.622090805036246,3261
0.632773750476917,3317
0.640022892025944,3355
0.64326592903472,3372
0.641549027088897,3363
0.644792064097673,3380
0.649370469286532,3404
0.645555131629149,3384
0.642884395268981,3370
0.640022892025944,3355
0.6520412056467,3418
0.641167493323159,3361
0.643838229683327,3375
0.646508966043495,3389
0.651850438763831,3417
0.650705837466616,3411
0.644028996566196,3376
0.642884395268981,3370
0.639069057611599,3350
0.638115223197253,3345
0.641930560854636,3365
0.637542922548646,3342
0.64307516215185,3371
0.644792064097673,3380
0.639259824494468,3351
0.640595192674552,3358
0.638305990080122,3346
0.641930560854636,3365
0.643647462800458,3374
0.644028996566196,3376
0.642502861503243,3368
0.637161388782907,3340
0.637733689431515,3343
0.62991224723388,3302
0.63220144982831,3314
0.643456695917589,3373
0.644028996566196,3376
0.642121327737505,3366
0.630103014116749,3303
0.635635253719954,3332
0.641549027088897,3363
0.630866081648226,3307
0.641739793971767,3364
0.630103014116749,3303
0.633536818008394,3321
0.644028996566196,3376
0.64307516215185,3371
0.635253719954216,3330
0.639641358260206,3353
0.635444486837085,3331
0.631056848531095,3308
0.636779855017169,3338
0.627432277756582,3289
0.6365890881343,3337
0.636970621900038,3339
0.646890499809233,3391
0.644792064097673,3380
0.635062953071347,3329
0.637161388782907,3340
0.639069057611599,3350
0.634872186188478,3328
0.636398321251431,3336
0.634872186188478,3328
0.637542922548646,3342
0.635635253719954,3332
0.638496756962991,3347
0.63220144982831,3314
0.642502861503243,3368
0.648416634872186,3399
0.648607401755055,3400
0.635635253719954,3332
0.63429988553987,3325
0.636398321251431,3336
0.63429988553987,3325
0.645173597863411,3382
0.636016787485692,3334
0.630866081648226,3307
0.632773750476917,3317
0.641358260206028,3362
0.636779855017169,3338
0.628767645936665,3296
0.631247615413964,3309
0.630484547882488,3305
0.632392216711179,3315
0.635062953071347,3329
0.628576879053796,3295
0.639259824494468,3351
0.640595192674552,3358
0.635635253719954,3332
0.631438382296833,3310
0.632010682945441,3313
0.625143075162152,3277
0.639641358260206,3353
0.630675314765357,3306
0.632582983594048,3316
0.637733689431515,3343
0.639450591377337,3352
0.644792064097673,3380
0.643838229683327,3375
