"avg_prop_infected","avg_num_infected"
0.4624,462.4
0.533,533
0.5558,555.8
0.5814,581.4
0.5868,586.8
0.5834,583.4
0.591,591
0.6026,602.6
0.5938,593.8
0.603,603
0.594,594
0.5954,595.4
0.6074,607.4
0.608,608
0.6026,602.6
0.5984,598.4
0.601,601
0.6046,604.6
0.6036,603.6
0.5978,597.8
0.5926,592.6
0.5892,589.2
0.589,589
0.598,598
0.601,601
0.5926,592.6
0.5868,586.8
0.5892,589.2
0.5912,591.2
0.5956,595.6
0.601,601
0.5906,590.6
0.5994,599.4
0.5862,586.2
0.5866,586.6
0.5888,588.8
0.5926,592.6
0.5882,588.2
0.593,593
0.593,593
0.5922,592.2
0.5988,598.8
0.595,595
0.5956,595.6
0.588,588
0.5856,585.6
0.592,592
0.5918,591.8
0.5976,597.6
0.589,589
0.5878,587.8
0.5812,581.2
0.5928,592.8
0.5852,585.2
0.5814,581.4
0.5878,587.8
0.5912,591.2
0.598,598
0.5944,594.4
0.5902,590.2
0.5966,596.6
0.5908,590.8
0.5994,599.4
0.5956,595.6
0.5924,592.4
0.5908,590.8
0.5972,597.2
0.5944,594.4
0.5962,596.2
0.6052,605.2
0.5964,596.4
0.6056,605.6
0.596,596
0.6,600
0.5862,586.2
0.5886,588.6
0.591,591
0.5862,586.2
0.5948,594.8
0.5964,596.4
0.5878,587.8
0.5978,597.8
0.5854,585.4
0.5952,595.2
0.596,596
0.59,590
0.5888,588.8
0.5898,589.8
0.5942,594.2
0.5876,587.6
0.5916,591.6
0.5972,597.2
0.5868,586.8
0.5978,597.8
0.5996,599.6
0.5908,590.8
0.598,598
0.5826,582.6
0.591,591
0.5942,594.2
