"avg_prop_infected","avg_num_infected"
0.4464,446.4
0.515,515
0.551,551
0.5756,575.6
0.5774,577.4
0.6038,603.8
0.5956,595.6
0.601,601
0.601,601
0.603,603
0.5862,586.2
0.596,596
0.5926,592.6
0.5952,595.2
0.5986,598.6
0.5994,599.4
0.6082,608.2
0.5976,597.6
0.5984,598.4
0.599,599
0.5962,596.2
0.591,591
0.594,594
0.5964,596.4
0.5954,595.4
0.595,595
0.591,591
0.5948,594.8
0.5938,593.8
0.5854,585.4
0.5942,594.2
0.5936,593.6
0.5944,594.4
0.5978,597.8
0.5936,593.6
0.5948,594.8
0.5936,593.6
0.5998,599.8
0.5982,598.2
0.5966,596.6
0.5836,583.6
0.5926,592.6
0.5974,597.4
0.596,596
0.5948,594.8
0.6022,602.2
0.5948,594.8
0.596,596
0.5892,589.2
0.5936,593.6
0.5954,595.4
0.5928,592.8
0.5982,598.2
0.5842,584.2
0.5848,584.8
0.592,592
0.597,597
0.5946,594.6
0.5984,598.4
0.5934,593.4
0.6034,603.4
0.5968,596.8
0.5902,590.2
0.596,596
0.585,585
0.5878,587.8
0.5884,588.4
0.5894,589.4
0.5872,587.2
0.5898,589.8
0.59,590
0.591,591
0.5924,592.4
0.595,595
0.597,597
0.5834,583.4
0.5922,592.2
0.5916,591.6
0.593,593
0.5944,594.4
0.5978,597.8
0.5968,596.8
0.593,593
0.5908,590.8
0.586,586
0.5776,577.6
0.6,600
0.6034,603.4
0.5996,599.6
0.5896,589.6
0.5902,590.2
0.594,594
0.586,586
0.5924,592.4
0.605,605
0.6006,600.6
0.588,588
0.59,590
0.5912,591.2
0.596,596
