"avg_prop_infected","avg_num_infected"
0.59919877909195,3141
0.631056848531095,3308
0.636970621900038,3339
0.643838229683327,3375
0.652995040061045,3423
0.642693628386112,3369
0.645555131629149,3384
0.654902708889737,3433
0.651850438763831,3417
0.648225867989317,3398
0.647272033574971,3393
0.647844334223579,3396
0.64536436474628,3383
0.641358260206028,3362
0.635635253719954,3332
0.648988935520794,3402
0.642502861503243,3368
0.650705837466616,3411
0.639450591377337,3352
0.643647462800458,3374
0.645555131629149,3384
0.63868752384586,3348
0.647081266692102,3392
0.648416634872186,3399
0.64307516215185,3371
0.638305990080122,3346
0.648035101106448,3397
0.649179702403663,3403
0.649370469286532,3404
0.6365890881343,3337
0.636779855017169,3338
0.641167493323159,3361
0.641930560854636,3365
0.643647462800458,3374
0.63868752384586,3348
0.638496756962991,3347
0.634681419305609,3327
0.632582983594048,3316
0.650896604349485,3412
0.644601297214804,3379
0.644028996566196,3376
0.637924456314384,3344
0.644982830980542,3381
0.640785959557421,3359
0.6365890881343,3337
0.650133536818008,3408
0.642693628386112,3369
0.641739793971767,3364
0.634490652422739,3326
0.640595192674552,3358
0.636016787485692,3334
0.64097672644029,3360
0.632392216711179,3315
0.643647462800458,3374
0.639259824494468,3351
0.642693628386112,3369
0.646127432277757,3387
0.642884395268981,3370
0.637542922548646,3342
0.634490652422739,3326
0.637352155665776,3341
0.639259824494468,3351
0.633346051125525,3320
0.636016787485692,3334
0.633918351774132,3323
0.648798168637924,3401
0.635635253719954,3332
0.637161388782907,3340
0.637924456314384,3344
0.638305990080122,3346
0.649179702403663,3403
0.641739793971767,3364
0.633536818008394,3321
0.637924456314384,3344
0.637352155665776,3341
0.635635253719954,3332
0.633346051125525,3320
0.63220144982831,3314
0.636016787485692,3334
0.636207554368562,3335
0.625143075162152,3277
0.64326592903472,3372
0.637352155665776,3341
0.628576879053796,3295
0.631819916062571,3312
0.629149179702404,3298
0.627432277756582,3289
0.631629149179702,3311
0.636016787485692,3334
0.633346051125525,3320
0.633155284242655,3319
0.626669210225105,3285
0.637542922548646,3342
0.635062953071347,3329
0.631819916062571,3312
0.626287676459367,3283
0.622853872567722,3265
0.630293780999618,3304
0.631438382296833,3310
0.638305990080122,3346
