"avg_prop_infected","avg_num_infected"
0.3228,322.8
0.4404,440.4
0.5114,511.4
0.5504,550.4
0.5736,573.6
0.582,582
0.58,580
0.5882,588.2
0.5958,595.8
0.59,590
0.5932,593.2
0.588,588
0.5924,592.4
0.585,585
0.5824,582.4
0.5892,589.2
0.5924,592.4
0.5952,595.2
0.6012,601.2
0.598,598
0.5896,589.6
0.5926,592.6
0.5836,583.6
0.597,597
0.5866,586.6
0.5932,593.2
0.596,596
0.5864,586.4
0.5846,584.6
0.5926,592.6
0.5914,591.4
0.5974,597.4
0.5922,592.2
0.6,600
0.5978,597.8
0.5944,594.4
0.5862,586.2
0.592,592
0.5964,596.4
0.5896,589.6
0.597,597
0.5898,589.8
0.5908,590.8
0.5892,589.2
0.5944,594.4
0.5942,594.2
0.5934,593.4
0.5912,591.2
0.601,601
0.6074,607.4
0.5874,587.4
0.5842,584.2
0.6026,602.6
0.5876,587.6
0.594,594
0.5832,583.2
0.5858,585.8
0.5868,586.8
0.5952,595.2
0.596,596
0.5946,594.6
0.5874,587.4
0.5852,585.2
0.596,596
0.5956,595.6
0.5938,593.8
0.5886,588.6
0.5866,586.6
0.5908,590.8
0.5924,592.4
0.5932,593.2
0.5932,593.2
0.5858,585.8
0.5868,586.8
0.5968,596.8
0.583,583
0.588,588
0.5854,585.4
0.5908,590.8
0.5912,591.2
0.587,587
0.5954,595.4
0.5882,588.2
0.5918,591.8
0.5914,591.4
0.596,596
0.5948,594.8
0.5928,592.8
0.584,584
0.5864,586.4
0.5852,585.2
0.582,582
0.591,591
0.591,591
0.5974,597.4
0.5878,587.8
0.5862,586.2
0.5782,578.2
0.5916,591.6
0.5932,593.2
