"avg_prop_infected","avg_num_infected"
0.3214,321.4
0.4404,440.4
0.5154,515.4
0.5404,540.4
0.568,568
0.5704,570.4
0.5916,591.6
0.5948,594.8
0.5902,590.2
0.5936,593.6
0.5926,592.6
0.5964,596.4
0.598,598
0.598,598
0.5912,591.2
0.593,593
0.5938,593.8
0.5938,593.8
0.593,593
0.5864,586.4
0.5878,587.8
0.5884,588.4
0.5858,585.8
0.5966,596.6
0.5866,586.6
0.5956,595.6
0.579,579
0.588,588
0.5812,581.2
0.5924,592.4
0.5876,587.6
0.5858,585.8
0.5906,590.6
0.5904,590.4
0.5894,589.4
0.5868,586.8
0.5872,587.2
0.5894,589.4
0.588,588
0.5914,591.4
0.5924,592.4
0.5938,593.8
0.5884,588.4
0.599,599
0.5878,587.8
0.5932,593.2
0.5904,590.4
0.6016,601.6
0.5952,595.2
0.5968,596.8
0.5804,580.4
0.5992,599.2
0.5972,597.2
0.5888,588.8
0.592,592
0.5876,587.6
0.5886,588.6
0.5904,590.4
0.5928,592.8
0.5898,589.8
0.588,588
0.5874,587.4
0.5982,598.2
0.5986,598.6
0.594,594
0.5888,588.8
0.5978,597.8
0.5916,591.6
0.5966,596.6
0.5886,588.6
0.5888,588.8
0.591,591
0.598,598
0.5868,586.8
0.5794,579.4
0.6,600
0.5928,592.8
0.5928,592.8
0.588,588
0.5888,588.8
0.596,596
0.5932,593.2
0.5848,584.8
0.5924,592.4
0.593,593
0.5978,597.8
0.5872,587.2
0.5862,586.2
0.601,601
0.5912,591.2
0.5952,595.2
0.5884,588.4
0.5932,593.2
0.582,582
0.5918,591.8
0.5894,589.4
0.596,596
0.5938,593.8
0.6016,601.6
0.5968,596.8
