"avg_prop_infected","avg_num_infected"
0.4566,456.6
0.5266,526.6
0.5626,562.6
0.5654,565.4
0.5854,585.4
0.596,596
0.591,591
0.5954,595.4
0.5928,592.8
0.588,588
0.59,590
0.597,597
0.5968,596.8
0.594,594
0.5976,597.6
0.5952,595.2
0.6,600
0.6048,604.8
0.5984,598.4
0.5976,597.6
0.6012,601.2
0.6016,601.6
0.5984,598.4
0.599,599
0.5916,591.6
0.5988,598.8
0.595,595
0.5954,595.4
0.5912,591.2
0.5916,591.6
0.5824,582.4
0.5906,590.6
0.594,594
0.6,600
0.6,600
0.6028,602.8
0.5864,586.4
0.5952,595.2
0.5932,593.2
0.5842,584.2
0.5848,584.8
0.5978,597.8
0.5956,595.6
0.5972,597.2
0.5944,594.4
0.5886,588.6
0.5934,593.4
0.5948,594.8
0.5932,593.2
0.5856,585.6
0.5976,597.6
0.593,593
0.594,594
0.5888,588.8
0.5874,587.4
0.592,592
0.5988,598.8
0.5966,596.6
0.5992,599.2
0.592,592
0.5892,589.2
0.5908,590.8
0.5952,595.2
0.5958,595.8
0.5948,594.8
0.6028,602.8
0.6018,601.8
0.604,604
0.5918,591.8
0.6012,601.2
0.5916,591.6
0.5944,594.4
0.5922,592.2
0.5916,591.6
0.5896,589.6
0.5888,588.8
0.5978,597.8
0.5898,589.8
0.5956,595.6
0.5888,588.8
0.5872,587.2
0.5886,588.6
0.5872,587.2
0.5932,593.2
0.5924,592.4
0.6016,601.6
0.5958,595.8
0.5934,593.4
0.5906,590.6
0.5972,597.2
0.5916,591.6
0.5952,595.2
0.5938,593.8
0.5956,595.6
0.5934,593.4
0.5842,584.2
0.5902,590.2
0.5848,584.8
0.5846,584.6
0.5836,583.6
